Week;Date;Till;Accounts;Total;Cash;# Cust.;Cash Av Spend;EFTPOS;# Cust.2;Cust # TOTAL;EFTPOS Av $pend;TOTAL Av Spend;Notes;Till Up Down;Reserved column;# of the week;Year;Day of the week;Week + Year;IsCristmas;Fixed
6-08;26 но€бр€ 2013 г.;$658,50;$0,00;$0,00;$324,55;27;$12,02;$334,05;10;37;$33,41;$17,80;;;;48;2013;Tue;2013-48;0;
6-08;27 но€бр€ 2013 г.;$1 031,58;$0,00;$0,00;$639,75;28;$22,85;$391,83;11;39;$35,62;$26,45;;;;48;2013;Wed;2013-48;0;
6-08;28 но€бр€ 2013 г.;$1 301,18;$0,00;$0,00;$725,75;41;$17,70;$575,43;13;54;$44,26;$24,10;;;;48;2013;Thu;2013-48;0;
6-08;29 но€бр€ 2013 г.;$1 657,91;$0,00;$0,00;$1 338,35;49;$27,31;$319,56;9;58;$35,51;$28,58;;;;48;2013;Fri;2013-48;0;
6-08;30 но€бр€ 2013 г.;$1 175,05;$0,00;$0,00;$557,80;23;$24,25;$617,25;12;35;$51,44;$33,57;;;;48;2013;Sat;2013-48;0;
;1 декабр€ 2013 г.;$6 518,25;$2 107,53;$8 625,78;;191;$20,08;$2 556,00;60;251;$43,97;$25,88;;;;49;2013;Sun;2013-49;1;
6-09;2 декабр€ 2013 г.;$633,11;$0,00;$0,00;$400,30;27;$14,83;$232,87;6;33;$38,81;$19,19;;;;49;2013;Mon;2013-49;1;
6-09;3 декабр€ 2013 г.;$806,97;$0,00;$0,00;$369,80;23;$16,08;$437,17;9;32;$48,57;$25,22;;;;49;2013;Tue;2013-49;1;
6-09;4 декабр€ 2013 г.;$1 276,90;$0,00;$0,00;$649,80;29;$22,41;$627,10;14;43;$44,79;$29,70;;;;49;2013;Wed;2013-49;1;
6-09;5 декабр€ 2013 г.;$1 848,77;$0,00;$0,00;$1 101,40;41;$26,86;$747,37;15;56;$49,82;$33,01;;;;49;2013;Thu;2013-49;1;
6-09;6 декабр€ 2013 г.;$880,77;$0,00;$0,00;$589,40;41;$14,38;$291,37;10;51;$29,14;$17,27;;;;49;2013;Fri;2013-49;1;
6-09;7 декабр€ 2013 г.;$1 370,55;$0,00;$0,00;$463,55;20;$23,18;$907,00;8;28;$113,38;$48,95;;;;49;2013;Sat;2013-49;1;
;8 декабр€ 2013 г.;$6 817,07;$2 126,86;$8 943,93;;181;$19,62;$3 242,88;62;243;$54,09;$28,89;;;;50;2013;Sun;2013-50;1;
6-10;9 декабр€ 2013 г.;$407,37;$0,00;$0,00;$270,70;32;$8,46;$136,67;5;37;$27,33;$11,01;;;;50;2013;Mon;2013-50;1;
6-10;10 декабр€ 2013 г.;$968,97;$0,00;$0,00;$419,75;28;$14,99;$549,22;13;41;$42,25;$23,63;;;;50;2013;Tue;2013-50;1;
6-10;11 декабр€ 2013 г.;$512,94;$0,00;$0,00;$340,16;25;$13,61;$172,98;10;35;$17,30;$14,66;;;;50;2013;Wed;2013-50;1;
6-10;12 декабр€ 2013 г.;$1 774,15;$0,00;$0,00;$579,50;32;$18,11;$1 194,65;15;47;$79,64;$37,75;;;;50;2013;Thu;2013-50;1;
6-10;13 декабр€ 2013 г.;$1 520,70;$0,00;$0,00;$896,40;36;$24,90;$624,30;11;47;$56,75;$32,36;;;;50;2013;Fri;2013-50;1;
6-10;14 декабр€ 2013 г.;$1 314,83;$0,00;$0,00;$400,90;16;$25,06;$913,93;13;29;$70,30;$45,34;;;;50;2013;Sat;2013-50;1;
;15 декабр€ 2013 г.;$6 498,96;$1 943,56;$8 442,52;;169;$17,52;$3 591,75;67;236;$48,93;$27,46;;;;51;2013;Sun;2013-51;1;
6-11;16 декабр€ 2013 г.;$1 288,45;$0,00;$0,00;$435,95;32;$13,62;$852,50;13;45;$65,58;$28,63;;;;51;2013;Mon;2013-51;1;
6-11;17 декабр€ 2013 г.;$1 328,35;$0,00;$0,00;$602,95;32;$18,84;$725,40;13;45;$55,80;$29,52;;;;51;2013;Tue;2013-51;1;
6-11;18 декабр€ 2013 г.;$1 632,62;$0,00;$0,00;$1 052,95;25;$42,12;$579,67;7;32;$82,81;$51,02;;;;51;2013;Wed;2013-51;1;
6-11;19 декабр€ 2013 г.;$1 918,19;$0,00;$0,00;$1 002,75;40;$25,07;$915,44;13;53;$70,42;$36,19;;;;51;2013;Thu;2013-51;1;
6-11;20 декабр€ 2013 г.;$3 836,82;$0,00;$0,00;$1 249,45;30;$41,65;$2 585,37;24;54;$107,72;$71,02;;;;51;2013;Fri;2013-51;1;
6-11;21 декабр€ 2013 г.;$2 450,65;$0,00;$0,00;$347,30;23;$15,10;$2 188,35;17;40;$128,73;$63,39;;;;51;2013;Sat;2013-51;1;
;22 декабр€ 2013 г.;$12 455,08;$2 546,01;$15 001,09;;182;$26,07;$7 846,73;87;269;$85,18;$46,63;;;;52;2013;Sun;2013-52;1;
6-12;23 декабр€ 2013 г.;$7 502,05;$0,00;$0,00;$3 470,39;67;$51,80;$4 031,66;52;119;$77,53;$63,04;;;;52;2013;Mon;2013-52;1;
6-12;24 декабр€ 2013 г.;$5 230,40;$0,00;$0,00;$2 445,80;68;$35,97;$2 764,60;37;105;$74,72;$49,62;;;;52;2013;Tue;2013-52;1;
6-12;25 декабр€ 2013 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;CHRISTMAS DAY;;;52;2013;Wed;2013-52;1;
6-12;26 декабр€ 2013 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;BOXING DAY;;;52;2013;Thu;2013-52;0;
6-12;27 декабр€ 2013 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;CLOSED;;;52;2013;Fri;2013-52;0;
6-12;28 декабр€ 2013 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;CLOSED;;;52;2013;Sat;2013-52;0;
;29 декабр€ 2013 г.;$12 732,45;$2 037,93;$14 770,38;;135;$14,63;$6 796,26;89;224;$25,38;$18,78;;;;53;2013;Sun;2013-53;0;
6-13;30 декабр€ 2013 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;CLOSED;;;53;2013;Mon;2013-53;0;
6-13;31 декабр€ 2013 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;CLOSED;;;53;2013;Tue;2013-53;0;
6-13;1 €нвар€ 2014 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;NEW YEARS DAY;;;1;2014;Wed;2014-1;0;
6-13;2 €нвар€ 2014 г.;$1 621,30;$0,00;$0,00;$525,80;29;$18,13;$1 095,50;9;38;$121,72;$42,67;;;;1;2014;Thu;2014-1;0;
6-13;3 €нвар€ 2014 г.;$1 089,96;$0,00;$0,00;$584,40;28;$20,87;$505,56;14;42;$36,11;$25,95;;;;1;2014;Fri;2014-1;0;
6-13;4 €нвар€ 2014 г.;$520,45;$0,00;$0,00;$520,45;24;$21,69;$0,00;0;24;$0,00;$21,69;;;;1;2014;Sat;2014-1;0;
;5 €нвар€ 2014 г.;$3 231,71;$476,36;$3 708,07;;81;$10,11;$1 601,06;23;104;$26,31;$15,05;;;;2;2014;Sun;2014-2;0;
6-14;6 €нвар€ 2014 г.;$401,30;$0,00;$0,00;$401,30;28;$14,33;$0,00;0;28;$0,00;$14,33;;;;2;2014;Mon;2014-2;0;
6-14;7 €нвар€ 2014 г.;$881,46;$0,00;$0,00;$488,50;36;$13,57;$392,96;14;50;$28,07;$17,63;;;;2;2014;Tue;2014-2;0;
6-14;8 €нвар€ 2014 г.;$908,37;$0,00;$0,00;$682,40;47;$14,52;$225,95;7;54;$32,28;$16,82;;;;2;2014;Wed;2014-2;0;
6-14;9 €нвар€ 2014 г.;$1 741,54;$0,00;$0,00;$921,50;36;$25,60;$820,04;21;57;$39,05;$30,55;;;;2;2014;Thu;2014-2;0;
6-14;10 €нвар€ 2014 г.;$1 985,57;$0,00;$0,00;$770,35;34;$22,66;$1 215,22;18;52;$67,51;$38,18;;;;2;2014;Fri;2014-2;0;
6-14;11 €нвар€ 2014 г.;$925,33;$0,00;$0,00;$381,80;11;$34,71;$543,53;11;22;$49,41;$42,06;;;;2;2014;Sat;2014-2;0;
;12 €нвар€ 2014 г.;$6 843,57;$1 314,44;$8 158,01;$3 645,85;192;$20,90;$3 197,70;71;263;$36,05;$26,60;;;;3;2014;Sun;2014-3;0;
6-15;13 €нвар€ 2014 г.;$844,00;$0,00;$0,00;$444,50;25;$17,78;$399,50;12;37;$33,29;$22,81;;;;3;2014;Mon;2014-3;0;
6-15;14 €нвар€ 2014 г.;$286,65;$0,00;$0,00;$185,10;12;$15,43;$101,55;6;18;$16,93;$15,93;;;;3;2014;Tue;2014-3;0;
6-15;15 €нвар€ 2014 г.;$1 096,26;$0,00;$0,00;$793,45;34;$23,34;$302,81;9;43;$33,65;$25,49;;;;3;2014;Wed;2014-3;0;
6-15;16 €нвар€ 2014 г.;$2 028,22;$0,00;$0,00;$910,65;39;$23,35;$1 117,57;12;51;$93,13;$39,77;;;;3;2014;Thu;2014-3;0;
6-15;17 €нвар€ 2014 г.;$1 213,56;$0,00;$0,00;$854,75;29;$29,47;$358,81;10;39;$35,88;$31,12;;;;3;2014;Fri;2014-3;0;
6-15;18 €нвар€ 2014 г.;$714,94;$0,00;$0,00;$380,00;18;$21,11;$334,94;9;27;$37,22;$26,48;;;;3;2014;Sat;2014-3;0;
;19 €нвар€ 2014 г.;$6 183,63;$1 334,34;$7 517,97;$3 568,45;157;$21,75;$2 615,18;58;215;$41,68;$26,93;;;;4;2014;Sun;2014-4;0;
6-16;20 €нвар€ 2014 г.;$704,17;$0,00;$0,00;$457,55;23;$19,89;$246,62;10;33;$24,66;$21,34;;;;4;2014;Mon;2014-4;0;
6-16;21 €нвар€ 2014 г.;$516,40;$0,00;$0,00;$285,95;23;$12,43;$230,45;7;30;$32,92;$17,21;;;;4;2014;Tue;2014-4;0;
6-16;22 €нвар€ 2014 г.;$865,97;$0,00;$0,00;$318,60;22;$14,48;$547,37;14;36;$39,10;$24,05;;;;4;2014;Wed;2014-4;0;
6-16;23 €нвар€ 2014 г.;$1 322,40;$0,00;$0,00;$391,55;29;$13,50;$930,85;11;40;$84,62;$33,06;;;;4;2014;Thu;2014-4;0;
6-16;24 €нвар€ 2014 г.;$2 493,79;$0,00;$0,00;$1 462,10;42;$34,81;$1 031,69;15;57;$68,78;$43,75;;;;4;2014;Fri;2014-4;0;
6-16;25 €нвар€ 2014 г.;$919,59;$0,00;$0,00;$298,80;22;$13,58;$620,79;16;38;$38,80;$24,20;;;;4;2014;Sat;2014-4;0;
;26 €нвар€ 2014 г.;$6 822,32;$1 665,76;$8 488,08;;161;$18,12;$3 607,77;73;234;$48,15;$27,27;;;;5;2014;Sun;2014-5;0;
6-17;27 €нвар€ 2014 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;AUSTRALIA DAY;;;5;2014;Mon;2014-5;0;
6-17;28 €нвар€ 2014 г.;$809,82;$0,00;$0,00;$572,80;33;$17,36;$237,02;10;43;$23,70;$18,83;;;;5;2014;Tue;2014-5;0;
6-17;29 €нвар€ 2014 г.;$924,34;$0,00;$0,00;$626,00;29;$21,59;$298,34;8;37;$37,29;$24,98;;;;5;2014;Wed;2014-5;0;
6-17;30 €нвар€ 2014 г.;$2 052,07;$0,00;$0,00;$941,95;46;$20,48;$1 110,12;13;59;$85,39;$34,78;;;;5;2014;Thu;2014-5;0;
6-17;31 €нвар€ 2014 г.;$1 520,14;$0,00;$0,00;$969,50;34;$28,51;$555,64;15;49;$37,04;$31,13;;;;5;2014;Fri;2014-5;0;
6-17;1 феврал€ 2014 г.;$478,75;$0,00;$0,00;$341,95;20;$17,10;$136,80;4;24;$34,20;$19,95;;;;5;2014;Sat;2014-5;0;
;2 феврал€ 2014 г.;$5 785,12;$1 114,09;$6 899,21;;162;$17,51;$2 337,92;50;212;$36,27;$21,61;;;;6;2014;Sun;2014-6;0;
6-18;3 феврал€ 2014 г.;$1 041,52;$0,00;$0,00;$622,65;32;$19,46;$418,87;13;45;$32,22;$23,14;;;;6;2014;Mon;2014-6;0;
6-18;4 феврал€ 2014 г.;$889,65;$0,00;$0,00;$463,65;27;$17,17;$426,00;13;40;$32,77;$22,24;;;;6;2014;Tue;2014-6;0;
6-18;5 феврал€ 2014 г.;$1 180,89;$0,00;$0,00;$777,60;37;$21,02;$403,29;8;45;$50,41;$26,24;;;;6;2014;Wed;2014-6;0;
6-18;6 феврал€ 2014 г.;$1 778,57;$0,00;$0,00;$782,70;35;$22,36;$995,87;17;52;$58,58;$34,20;;;;6;2014;Thu;2014-6;0;
6-18;7 феврал€ 2014 г.;$1 368,77;$0,00;$0,00;$561,45;30;$18,72;$807,32;16;46;$50,46;$29,76;;;;6;2014;Fri;2014-6;0;
6-18;8 феврал€ 2014 г.;$558,62;$0,00;$0,00;$256,25;15;$17,08;$302,37;7;22;$43,20;$25,39;;;;6;2014;Sat;2014-6;0;
;9 феврал€ 2014 г.;$6 818,02;$1 585,91;$8 403,93;;176;$19,30;$3 353,72;74;250;$44,61;$26,83;;;;7;2014;Sun;2014-7;0;
6-19;10 феврал€ 2014 г.;$820,05;$0,00;$0,00;$237,77;27;$8,81;$582,28;19;46;$30,65;$17,83;;;;7;2014;Mon;2014-7;0;
6-19;11 феврал€ 2014 г.;$692,49;$0,00;$0,00;$296,00;24;$12,33;$396,49;11;35;$36,04;$19,79;;;;7;2014;Tue;2014-7;0;
6-19;12 феврал€ 2014 г.;$1 125,57;$0,00;$0,00;$675,51;28;$24,13;$450,06;12;40;$37,51;$28,14;;;;7;2014;Wed;2014-7;0;
6-19;13 феврал€ 2014 г.;$1 608,41;$0,00;$0,00;$805,90;37;$21,78;$802,51;13;50;$61,73;$32,17;;;;7;2014;Thu;2014-7;0;
6-19;14 феврал€ 2014 г.;$2 022,19;$0,00;$0,00;$928,03;38;$24,42;$1 094,09;18;56;$60,78;$36,11;;;;7;2014;Fri;2014-7;0;
6-19;15 феврал€ 2014 г.;$1 222,46;$0,00;$0,00;$473,40;27;$17,53;$749,06;13;40;$57,62;$30,56;;;;7;2014;Sat;2014-7;0;
;16 феврал€ 2014 г.;$7 491,17;$1 995,07;$9 486,24;;181;$18,17;$4 074,49;86;267;$47,39;$27,43;;;;8;2014;Sun;2014-8;0;
6-20;17 феврал€ 2014 г.;$769,37;$0,00;$0,00;$322,15;21;$15,34;$447,22;7;28;$63,89;$27,48;;;;8;2014;Mon;2014-8;0;
6-20;18 феврал€ 2014 г.;$733,14;$0,00;$0,00;$452,00;26;$17,38;$281,14;9;35;$31,24;$20,95;;;;8;2014;Tue;2014-8;0;
6-20;19 феврал€ 2014 г.;$645,95;$0,00;$0,00;$481,40;26;$18,52;$164,55;11;37;$14,96;$17,46;;;;8;2014;Wed;2014-8;0;
6-20;20 феврал€ 2014 г.;$178,93;$0,00;$0,00;$0,00;0;$0,00;$178,93;0;0;$0,00;$0,00;lost envelope;;;8;2014;Thu;2014-8;0;
6-20;21 феврал€ 2014 г.;$1 248,23;$0,00;$0,00;$688,85;34;$20,26;$559,38;11;45;$50,85;$27,74;;;;8;2014;Fri;2014-8;0;
6-20;22 феврал€ 2014 г.;$1 019,71;$0,00;$0,00;$275,05;9;$30,56;$744,66;12;21;$62,06;$48,56;;;;8;2014;Sat;2014-8;0;
;23 феврал€ 2014 г.;$4 595,33;$1 770,32;$6 365,65;;116;$17,01;$2 375,88;50;166;$37,17;$23,70;;;;9;2014;Sun;2014-9;0;
6-21;24 феврал€ 2014 г.;$1 114,16;$0,00;$0,00;$443,10;34;$13,03;$671,07;14;48;$47,93;$23,21;;;;9;2014;Mon;2014-9;0;
6-21;25 феврал€ 2014 г.;$787,75;$0,00;$0,00;$404,00;29;$13,93;$383,75;7;36;$54,82;$21,88;;;;9;2014;Tue;2014-9;0;
6-21;26 феврал€ 2014 г.;$1 389,33;$0,00;$0,00;$1 061,80;42;$25,28;$327,53;7;49;$46,79;$28,35;;;;9;2014;Wed;2014-9;0;
6-21;27 феврал€ 2014 г.;$1 905,19;$0,00;$0,00;$730,40;32;$22,83;$1 174,79;14;46;$83,91;$41,42;;;;9;2014;Thu;2014-9;0;
6-21;28 феврал€ 2014 г.;$1 515,41;$0,00;$0,00;$863,85;41;$21,07;$651,56;18;59;$36,20;$25,68;;;;9;2014;Fri;2014-9;0;
6-21;1 марта 2014 г.;$620,93;$0,00;$0,00;$279,65;22;$12,71;$341,28;6;28;$56,88;$22,18;;;;9;2014;Sat;2014-9;0;
;2 марта 2014 г.;$7 332,77;$1 710,38;$9 043,15;$3 782,80;200;$18,14;$3 549,98;66;266;$54,42;$27,12;;;;10;2014;Sun;2014-10;0;
6-22;3 марта 2014 г.;$1 033,38;$0,00;$0,00;$453,90;28;$16,21;$579,48;10;38;$57,95;$27,19;;;;10;2014;Mon;2014-10;0;
6-22;4 марта 2014 г.;$1 019,64;$0,00;$0,00;$656,35;31;$21,17;$363,28;13;44;$27,94;$23,17;;;;10;2014;Tue;2014-10;0;
6-22;5 марта 2014 г.;$1 117,57;$0,00;$0,00;$645,80;30;$21,53;$471,77;12;42;$39,31;$26,61;;;;10;2014;Wed;2014-10;0;
6-22;6 марта 2014 г.;$1 192,16;$0,00;$0,00;$328,55;19;$17,29;$803,61;10;29;$80,36;$39,04;;;;10;2014;Thu;2014-10;0;
6-22;7 марта 2014 г.;$2 174,53;$0,00;$0,00;$1 408,80;40;$35,22;$765,79;15;55;$51,05;$39,54;;;;10;2014;Fri;2014-10;0;
6-22;8 марта 2014 г.;$977,82;$0,00;$0,00;$308,15;19;$16,22;$669,67;10;29;$66,97;$33,72;;;;10;2014;Sat;2014-10;0;
;9 марта 2014 г.;$7 515,10;$1 622,89;$9 137,99;$3 801,55;167;$21,27;$3 653,60;70;237;$53,93;$31,55;;;;11;2014;Sun;2014-11;0;
6-23;10 марта 2014 г.;$1 333,72;$0,00;$0,00;$628,45;33;$19,04;$705,27;14;47;$50,38;$28,38;;;;11;2014;Mon;2014-11;0;
6-23;11 марта 2014 г.;$869,96;$0,00;$0,00;$483,55;31;$15,60;$386,41;12;43;$32,20;$20,23;;;;11;2014;Tue;2014-11;0;
6-23;12 марта 2014 г.;$1 318,32;$0,00;$0,00;$701,70;29;$24,20;$616,62;17;46;$36,27;$28,66;;;;11;2014;Wed;2014-11;0;
6-23;13 марта 2014 г.;$1 136,60;$0,00;$0,00;$701,70;29;$24,20;$616,62;17;46;$36,27;$28,66;;;;11;2014;Thu;2014-11;0;
6-23;14 марта 2014 г.;$2 150,80;$0,00;$0,00;$1 219,35;45;$27,10;$931,45;15;60;$62,10;$35,85;;;;11;2014;Fri;2014-11;0;
6-23;15 марта 2014 г.;$969,64;$0,00;$0,00;$406,45;24;$16,94;$563,19;13;37;$43,32;$26,21;;;;11;2014;Sat;2014-11;0;
;16 марта 2014 г.;$7 779,04;$1 748,13;$9 527,17;$4 141,20;191;$21,18;$3 819,56;88;279;$43,42;$28,00;;;;12;2014;Sun;2014-12;0;
6-24;17 марта 2014 г.;$722,74;$0,00;$0,00;$265,35;21;$12,64;$457,39;6;27;$76,23;$26,77;;;;12;2014;Mon;2014-12;0;
6-24;18 марта 2014 г.;$635,07;$0,00;$0,00;$420,50;36;$11,68;$214,57;7;43;$30,65;$14,77;;;;12;2014;Tue;2014-12;0;
6-24;19 марта 2014 г.;$949,45;$0,00;$0,00;$521,65;27;$19,32;$427,80;10;37;$42,78;$25,66;;;;12;2014;Wed;2014-12;0;
6-24;20 марта 2014 г.;$1 185,73;$0,00;$0,00;$518,15;22;$23,55;$667,58;9;31;$74,18;$38,25;;;;12;2014;Thu;2014-12;0;
6-24;21 марта 2014 г.;$1 748,21;$0,00;$0,00;$1 272,20;47;$27,07;$476,01;9;56;$52,89;$31,22;;;;12;2014;Fri;2014-12;0;
6-24;22 марта 2014 г.;$774,48;$0,00;$0,00;$203,60;17;$11,98;$570,88;8;25;$71,36;$30,98;;;;12;2014;Sat;2014-12;0;
;23 марта 2014 г.;$6 015,68;$1 425,85;$7 441,53;$3 201,45;170;$17,71;$2 814,23;49;219;$58,02;$27,94;;;;13;2014;Sun;2014-13;0;
6-25;24 марта 2014 г.;$812,77;$0,00;$0,00;$284,15;23;$12,35;$526,62;8;31;$65,83;$26,15;;;;13;2014;Mon;2014-13;0;
6-25;25 марта 2014 г.;$989,77;$0,00;$0,00;$582,75;30;$19,43;$407,02;14;44;$29,07;$22,49;;;;13;2014;Tue;2014-13;0;
6-25;26 марта 2014 г.;$1 460,40;$0,00;$0,00;$778,25;32;$24,32;$682,15;14;46;$48,73;$31,75;;;;13;2014;Wed;2014-13;0;
6-25;27 марта 2014 г.;$1 696,92;$0,00;$0,00;$598,95;32;$18,72;$1 097,97;17;49;$64,59;$34,63;;;;13;2014;Thu;2014-13;0;
6-25;28 марта 2014 г.;$2 001,06;$0,00;$0,00;$1 087,15;40;$27,18;$913,91;18;58;$50,77;$34,50;;;;13;2014;Fri;2014-13;0;
6-25;29 марта 2014 г.;$971,03;$0,00;$0,00;$309,35;17;$18,20;$661,68;12;29;$55,14;$33,48;;;;13;2014;Sat;2014-13;0;
;30 марта 2014 г.;$7 931,95;$1 762,52;$9 694,47;$3 640,60;174;$20,03;$4 289,35;83;257;$52,35;$30,50;;;;14;2014;Sun;2014-14;0;
6-26;31 марта 2014 г.;$953,58;$0,00;$0,00;$570,55;33;$17,29;$383,03;9;42;$42,56;$22,70;;;;14;2014;Mon;2014-14;0;
6-26;1 апрел€ 2014 г.;$895,65;$0,00;$0,00;$613,90;32;$19,18;$281,75;9;41;$31,31;$21,85;;;;14;2014;Tue;2014-14;0;
6-26;2 апрел€ 2014 г.;$907,39;$0,00;$0,00;$585,80;32;$18,31;$321,59;11;43;$29,24;$21,10;;;;14;2014;Wed;2014-14;0;
6-26;3 апрел€ 2014 г.;$1 651,47;$0,00;$0,00;$512,15;28;$18,29;$1 139,32;19;47;$59,96;$35,14;;;;14;2014;Thu;2014-14;0;
6-26;4 апрел€ 2014 г.;$1 935,26;$0,00;$0,00;$1 145,85;51;$22,47;$789,41;10;61;$78,94;$31,73;;;;14;2014;Fri;2014-14;0;
6-26;5 апрел€ 2014 г.;$555,56;$0,00;$0,00;$291,75;21;$13,89;$263,81;7;28;$37,69;$19,84;;;;14;2014;Sat;2014-14;0;
;6 апрел€ 2014 г.;$6 898,91;$1 906,13;$8 805,04;$3 720,00;197;$18,24;$3 178,91;65;262;$46,62;$25,39;;;;15;2014;Sun;2014-15;0;
6-27;7 апрел€ 2014 г.;$544,96;$0,00;$0,00;$375,25;28;$13,40;$169,71;6;34;$28,29;$16,03;;;;15;2014;Mon;2014-15;0;
6-27;8 апрел€ 2014 г.;$735,04;$0,00;$0,00;$464,85;34;$13,67;$270,19;8;42;$33,77;$17,50;;;;15;2014;Tue;2014-15;0;
6-27;9 апрел€ 2014 г.;$859,78;$0,00;$0,00;$510,25;30;$17,01;$349,53;7;37;$49,93;$23,24;;;;15;2014;Wed;2014-15;0;
6-27;10 апрел€ 2014 г.;$1 581,42;$0,00;$0,00;$662,05;28;$23,64;$919,37;9;37;$102,15;$42,74;;;;15;2014;Thu;2014-15;0;
6-27;11 апрел€ 2014 г.;$1 785,80;$0,00;$0,00;$957,85;45;$21,29;$827,95;21;66;$39,43;$27,06;;;;15;2014;Fri;2014-15;0;
6-27;12 апрел€ 2014 г.;$578,01;$0,00;$0,00;$398,80;17;$23,46;$179,21;3;20;$59,74;$28,90;;;;15;2014;Sat;2014-15;0;
;13 апрел€ 2014 г.;$6 085,01;$1 588,55;$7 673,56;$3 369,05;182;$18,75;$2 715,96;54;236;$52,22;$25,91;;;;16;2014;Sun;2014-16;0;
6-28;14 апрел€ 2014 г.;$1 166,19;$0,00;$0,00;$468,64;31;$15,12;$697,55;12;43;$58,13;$27,12;;;;16;2014;Mon;2014-16;0;
6-28;15 апрел€ 2014 г.;$1 519,11;$0,00;$0,00;$625,10;34;$18,39;$894,03;16;50;$55,88;$30,38;;;;16;2014;Tue;2014-16;0;
6-28;16 апрел€ 2014 г.;$2 071,63;$0,00;$0,00;$562,03;30;$18,73;$1 509,50;24;54;$62,90;$38,36;;;;16;2014;Wed;2014-16;0;
6-28;17 апрел€ 2014 г.;$3 475,93;$0,00;$0,00;$1 830,79;61;$30,01;$1 645,14;25;86;$65,81;$40,42;;;;16;2014;Thu;2014-16;0;
6-28;18 апрел€ 2014 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;GOOD FRIDAY;;;16;2014;Fri;2014-16;0;
6-28;19 апрел€ 2014 г.;$645,80;$0,00;$0,00;$134,55;13;$10,35;$511,25;11;24;$46,48;$26,91;EASTER SATURDAY;;;16;2014;Sat;2014-16;0;
;20 апрел€ 2014 г.;$8 878,66;$1 954,90;$10 833,56;;169;$15,43;$5 257,47;88;257;$48,20;$27,20;;;;17;2014;Sun;2014-17;0;
6-29;21 апрел€ 2014 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;EASTER MONDAY;;;17;2014;Mon;2014-17;0;
6-29;22 апрел€ 2014 г.;$1 213,32;$0,00;$0,00;$831,80;25;$33,27;$381,52;11;36;$34,68;$33,70;;;;17;2014;Tue;2014-17;0;
6-29;23 апрел€ 2014 г.;$1 504,93;$0,00;$0,00;$736,90;38;$19,39;$768,03;13;51;$59,08;$29,51;;;;17;2014;Wed;2014-17;0;
6-29;24 апрел€ 2014 г.;$2 769,75;$0,00;$0,00;$1 116,15;49;$22,78;$1 653,60;26;75;$63,60;$36,93;;;;17;2014;Thu;2014-17;0;
6-29;25 апрел€ 2014 г.;$0,00;$0,00;$0,00;$0,00;0;$0,00;$0,00;0;0;$0,00;$0,00;ANZAC DAY;;;17;2014;Fri;2014-17;0;
6-29;26 апрел€ 2014 г.;$666,84;$0,00;$0,00;$258,70;17;$15,22;$408,14;12;29;$34,01;$22,99;;;;17;2014;Sat;2014-17;0;
;27 апрел€ 2014 г.;$6 154,84;$1 436,94;$7 591,78;;129;$15,11;$3 211,29;62;191;$31,90;$20,52;;;;18;2014;Sun;2014-18;0;
6-30;28 апрел€ 2014 г.;$669,80;$0,00;$0,00;$408,45;29;$14,08;$261,35;11;40;$23,76;$16,75;;;;18;2014;Mon;2014-18;0;
6-30;29 апрел€ 2014 г.;$809,45;$0,00;$0,00;$376,80;34;$11,08;$432,65;10;44;$43,27;$18,40;;;;18;2014;Tue;2014-18;0;
6-30;30 апрел€ 2014 г.;$971,61;$0,00;$0,00;$419,95;32;$13,12;$551,66;11;43;$50,15;$22,60;;;;18;2014;Wed;2014-18;0;
6-30;1 ма€ 2014 г.;$1 339,85;$0,00;$0,00;$651,90;27;$24,14;$687,95;14;41;$49,14;$32,68;;;;18;2014;Thu;2014-18;0;
6-30;2 ма€ 2014 г.;$1 676,37;$0,00;$0,00;$1 198,15;46;$26,05;$478,22;13;59;$36,79;$28,41;;;;18;2014;Fri;2014-18;0;
6-30;3 ма€ 2014 г.;$970,69;$0,00;$0,00;$540,60;20;$27,03;$430,09;12;32;$35,84;$30,33;;;;18;2014;Sat;2014-18;0;
;4 ма€ 2014 г.;$6 437,77;$1 565,12;$8 002,89;;188;$19,25;$2 841,92;71;259;$39,82;$24,86;;;;19;2014;Sun;2014-19;0;
6-31;5 ма€ 2014 г.;$661,61;$0,00;$0,00;$259,55;21;$12,36;$402,06;12;33;$33,51;$20,05;;;;19;2014;Mon;2014-19;0;
